Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Colombia,Price / Colombia,Compare At Price / Colombia,Status
bandas-de-freno-traseras-eco-deluxe-crown,"BANDAS DE FRENO TRASERA X 4 PCS ""CROWN"" ""NON ASBESTO"" ECO DELUXE/XL-125/XL-185/",,800010289,,Producto,"andina, casa800, productos no fabricados, repuestos",TRUE,Title,Default Title,,,,,,,,2643,0.0,shopify,0,deny,manual,9950.00,,TRUE,TRUE,800010289,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800010289.2.jpg?v=1752114605,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
bandas-de-freno-delanteras-eco-deluxe-crown,"BANDAS DE FRENO DELANTERA X 4 PCS ""CROWN"" ""NON ASBESTO"" EC",,800010288,,Producto,"andina, casa800, productos no fabricados, repuestos",TRUE,Title,Default Title,,,,,,,,2642,0.0,shopify,0,deny,manual,10950.00,,TRUE,TRUE,800010288,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800010288.1_6e8a4266-15a1-4f03-a0c8-48912c85de44.png?v=1752114608,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
bandas-de-freno-delanteras-eco-deluxe-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800010288.2.png?v=1752114608,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bandas-de-freno-traseras-dt-125k-crown,"BANDAS DE FRENO TRASERA X 4 PCS ""CROWN"" ""NON ASBESTO"" DT-125K/BWS-100/LIBERO-11",,800010293,,Producto,"andina, casa800, productos no fabricados, repuestos",TRUE,Title,Default Title,,,,,,,,2641,0.0,shopify,0,deny,manual,10900.00,,TRUE,TRUE,800010293,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800010293.2.jpg?v=1752114611,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
bandas-de-freno-traseras-crypton-115-crown,"BANDAS DE FRENO TRASERAS CRYPTON-115 ""CROWN""",,800010291,,Producto,"andina, casa800, productos no fabricados, repuestos",FALSE,Title,Default Title,,,,,,,,2640,0.0,shopify,0,deny,manual,0.00,,TRUE,TRUE,800010291,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
bandas-de-freno-traseras-bws-125-crown,"BANDAS DE FRENO TRASERAS BWS-125 ""CROWN""",,800010294,,Producto,"andina, casa800, productos no fabricados, repuestos",FALSE,Title,Default Title,,,,,,,,2639,0.0,shopify,0,deny,manual,0.00,,TRUE,TRUE,800010294,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
bandas-de-freno-traseras-best-125-crown,"BANDAS DE FRENO TRASERA X 4 PCS ""CROWN"" ""NON ASBESTO"" BEST-",,800010296,,Producto,"andina, casa800, productos no fabricados, repuestos",TRUE,Title,Default Title,,,,,,,,2637,0.0,shopify,0,deny,manual,9900.00,,TRUE,TRUE,800010296,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800010296.1_a3680cbe-a3eb-440f-afa0-ad8ccb8d0f85.png?v=1752114615,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
bandas-de-freno-traseras-best-125-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800010296.2.png?v=1752114615,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comando-izquierdo-gs-125,COMANDO IZQUIERDO GS-125,,100011119,,Producto,"andina, casa800, productos no fabricados, repuestos",FALSE,Title,Default Title,,,,,,,,2636,0.0,shopify,0,deny,manual,20600.00,,TRUE,TRUE,100011119,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
cadenilla-distribucion-tvs-100-sport-crown,"CADENILLA DISTRIBUCION (25HX88L) ""CROWN"" TVS-100 SPORT",,800010827,,Producto,"andina, Cadenilla, casa800, productos no fabricados, repuestos",TRUE,Title,Default Title,,,,,,,,2635,0.0,shopify,0,deny,manual,6320.00,,TRUE,TRUE,800010827,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800010827_4c3f2aad-a886-485d-aff7-c34f90595e65.png?v=1752114617,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
bomba-de-freno-delantera-pequena-metalica,BOMBA DE FRENO DELANTERA (PEQUEÑA-METALICA),,100010433,,Producto,"andina, casa100, productos no fabricados, repuestos",FALSE,Title,Default Title,,,,,,,,2634,0.0,shopify,108,deny,manual,27600.00,,TRUE,TRUE,100010433,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
bomba-de-freno-delantera-grande-metalica,BOMBA DE FRENO DELANTERA (GRANDE-METALICA),,100010432,,Producto,"andina, casa100, productos no fabricados, repuestos",FALSE,Title,Default Title,,,,,,,,2633,0.0,shopify,643,deny,manual,28500.00,,TRUE,TRUE,100010432,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
arana-de-clutch-65t-cb-1-crown,"ARAÑA DE CLUTCH (69T) ""CROWN"" WAVE-110/AKT110 SPECIAL 2010/ACTIVE 110",,800010124,,Producto,"andina, Araña, casa800, Clutch, productos no fabricados, repuestos",TRUE,Title,Default Title,,,,,,,,2632,0.0,shopify,6,deny,manual,74600.00,,TRUE,TRUE,800010124,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800010124.1.png?v=1752114620,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
arana-de-clutch-65t-cb-1-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800010124.3.jpg?v=1752114620,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kit-distribucion-wave-110-crown,"KIT DISTRIBUCION (NO RUIDO) ""CROWN"" WAVE-110",,800011982,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos",TRUE,Title,Default Title,,,,,,,,2631,0.0,shopify,0,deny,manual,23450.00,,TRUE,TRUE,800011982,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011982.1_fcf165a1-0acf-4b6b-82d3-9c3f4481b133.jpg?v=1752114622,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
kit-cunas-direccion-wave-100-crown,"KIT CUNAS DE DIRECCION X 42 PCS ""CROWN"" WAVE-100/AKT-110/ACTIVE-110/FLEX-125",,800011332,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos",TRUE,Title,Default Title,,,,,,,,2630,0.0,shopify,92,deny,manual,10400.00,,TRUE,TRUE,800011332,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011332.jpg?v=1752101423,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
valvula-escape-pulsar-135-genuine-bajaj,VALVULA ESCAPE PULSAR-135 (GENUINE BAJAJ),,600013261,,Producto,"andina, casa600, productos no fabricados, repuestos, Válvula",FALSE,Title,Default Title,,,,,,,,2629,0.0,shopify,0,deny,manual,17500.00,,TRUE,TRUE,600013261,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
valvula-admision-pulsar-135-genuine-bajaj,VALVULA ADMISION PULSAR-135 (GENUINE BAJAJ),,600013260,,Producto,"andina, casa600, productos no fabricados, repuestos, Válvula",FALSE,Title,Default Title,,,,,,,,2628,0.0,shopify,0,deny,manual,14200.00,,TRUE,TRUE,600013260,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
valvula-admision-escape-platino-125-genuine-bajaj,VALVULA ADMISION ESCAPE PLATINO-125 (GENUINE BAJAJ),,600013253,,Producto,"andina, casa600, productos no fabricados, repuestos, Válvula",FALSE,Title,Default Title,,,,,,,,2627,0.0,shopify,0,deny,manual,34000.00,,TRUE,TRUE,600013253,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
valvula-escape-discover-100m-genuine-bajaj,VALVULA ESCAPE DISCOVER-100M (GENUINE BAJAJ),,600013252,,Producto,"andina, casa600, Disco, productos no fabricados, repuestos, Válvula",FALSE,Title,Default Title,,,,,,,,2626,0.0,shopify,0,deny,manual,25400.00,,TRUE,TRUE,600013252,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
valvula-admision-discover-100m-genuine-bajaj,VALVULA ADMISION DISCOVER-100M (GENUINE BAJAJ),,600013251,,Producto,"andina, casa600, Disco, productos no fabricados, repuestos, Válvula",FALSE,Title,Default Title,,,,,,,,2625,0.0,shopify,0,deny,manual,14300.00,,TRUE,TRUE,600013251,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
tensor-hidraulico-negro-discover-125st-genuine-bajaj,TENSOR HIDRAULICO NEGRO DISCOVER-125ST (GENUINE BAJAJ),,600013154,,Producto,"andina, casa600, Disco, productos no fabricados, repuestos, Tensor",FALSE,Title,Default Title,,,,,,,,2624,0.0,shopify,0,deny,manual,23100.00,,TRUE,TRUE,600013154,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
tensor-hidraulico-pulsar-135-genuine-bajaj,TENSOR HIDRAULICO PULSAR-135 (GENUINE BAJAJ),,600013153,,Producto,"andina, casa600, productos no fabricados, repuestos, Tensor",FALSE,Title,Default Title,,,,,,,,2623,0.0,shopify,0,deny,manual,19600.00,,TRUE,TRUE,600013153,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
tensor-hidraulico-pulsar-200ns-genuine-bajaj,TENSOR HIDRAULICO PULSAR-200NS (GENUINE BAJAJ),,600013152,,Producto,"andina, casa600, productos no fabricados, repuestos, Tensor",FALSE,Title,Default Title,,,,,,,,2622,0.0,shopify,0,deny,manual,19950.00,,TRUE,TRUE,600013152,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
tensor-hidraulico-boxer-ct-100-tec-genuine-bajaj,TENSOR HIDRAULICO BOXER CT-100 TEC (GENUINE BAJAJ),,600013147,,Producto,"andina, casa600, productos no fabricados, repuestos, Tensor",FALSE,Title,Default Title,,,,,,,,2621,0.0,shopify,0,deny,manual,17600.00,,TRUE,TRUE,600013147,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
sellos-de-valvulas-pulsar-135-genuine-bajaj,SELLOS DE VALVULAS PULSAR-135 (GENUINE BAJAJ),,600013006,,Producto,"andina, casa600, productos no fabricados, repuestos, Sello, Válvula",FALSE,Title,Default Title,,,,,,,,2620,0.0,shopify,0,deny,manual,2800.00,,TRUE,TRUE,600013006,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
sellos-de-valvulas-boxer-ct100-genuine-bajaj,SELLOS DE VALVULAS BOXER-CT100 (GENUINE BAJAJ),,600013005,,Producto,"andina, casa600, productos no fabricados, repuestos, Sello, Válvula",FALSE,Title,Default Title,,,,,,,,2619,0.0,shopify,0,deny,manual,2800.00,,TRUE,TRUE,600013005,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
pinon-fuerza-cb-110-crown-1,"PIÑON FUERZA CB-110 ""CROWN""",,600012484,,Producto,"andina, casa600, Piñón, productos no fabricados, repuestos",FALSE,Title,Default Title,,,,,,,,2618,0.0,shopify,0,deny,manual,22000.00,,TRUE,TRUE,600012484,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
0-ring-culatin-cb-110-crown,"0-RING CULATIN CB-110 ""CROWN""",,600012379,,Producto,"andina, casa600, productos no fabricados, repuestos",FALSE,Title,Default Title,,,,,,,,2617,0.0,shopify,0,deny,manual,4995.00,,TRUE,TRUE,600012379,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
leva-clutch-boxer-ct-100-tec-genuine-bajaj,LEVA CLUTCH BOXER CT-100 TEC (GENUINE BAJAJ),,600012240,,Producto,"andina, casa600, Clutch, productos no fabricados, repuestos",FALSE,Title,Default Title,,,,,,,,2616,0.0,shopify,46,deny,manual,6100.00,,TRUE,TRUE,600012240,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
kit-guia-tensor-cadenilla-pulsar-150ns-genuine-bajaj,KIT GUIA TENSOR CADENILLA PULSAR 150NS (GENUINE BAJAJ),,600011779,,Producto,"andina, Cadenilla, casa600, Kit, productos no fabricados, repuestos, Tensor",FALSE,Title,Default Title,,,,,,,,2615,0.0,shopify,0,deny,manual,19000.00,,TRUE,TRUE,600011779,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
kit-guia-tensor-cadenilla-discover-100m-genuine-bajaj,KIT GUIA TENSOR CADENILLA DISCOVER 100M (GENUINE BAJAJ),,600011775,,Producto,"andina, Cadenilla, casa600, Disco, Kit, productos no fabricados, repuestos, Tensor",FALSE,Title,Default Title,,,,,,,,2614,0.0,shopify,0,deny,manual,12950.00,,TRUE,TRUE,600011775,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
kit-guia-tensor-cadenilla-discover-100s-genuine-bajaj,KIT GUIA TENSOR CADENILLA DISCOVER 100S (GENUINE BAJAJ),,600011774,,Producto,"andina, Cadenilla, casa600, Disco, Kit, productos no fabricados, repuestos, Tensor",FALSE,Title,Default Title,,,,,,,,2613,0.0,shopify,0,deny,manual,12900.00,,TRUE,TRUE,600011774,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
guaya-velocimetro-discover-125st-genuine-bajaj,GUAYA VELOCIMETRO DISCOVER-125ST (GENUINE BAJAJ,,600011692,,Producto,"andina, casa600, Disco, productos no fabricados, repuestos",FALSE,Title,Default Title,,,,,,,,2612,0.0,shopify,0,deny,manual,10800.00,,TRUE,TRUE,600011692,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
guaya-velocimetro-boxer-ct-100-tec-genuine-bajaj,GUAYA VELOCIMETRO BOXER CT-100 TEC (GENUINE BAJAJ),,600011690,,Producto,"andina, casa600, productos no fabricados, repuestos",FALSE,Title,Default Title,,,,,,,,2611,0.0,shopify,0,deny,manual,10600.00,,TRUE,TRUE,600011690,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
guaya-freno-discover-100s-genuine-bajaj,GUAYA FRENO DISCOVER-100S (GENUINE BAJAJ),,600011685,,Producto,"andina, casa600, Disco, productos no fabricados, repuestos",FALSE,Title,Default Title,,,,,,,,2610,0.0,shopify,0,deny,manual,11900.00,,TRUE,TRUE,600011685,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
guaya-clutch-pulsar-135-genuine-bajaj,GUAYA CLUTCH PULSAR-135 (GENUINE BAJAJ),,600011680,,Producto,"andina, casa600, Clutch, productos no fabricados, repuestos",FALSE,Title,Default Title,,,,,,,,2609,0.0,shopify,0,deny,manual,15200.00,,TRUE,TRUE,600011680,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
guaya-acelerador-discover-125-genuine-bajaj,GUAYA ACELERADOR DISCOVER-125+ (GENUINE BAJAJ),,600011676,,Producto,"andina, casa600, Disco, productos no fabricados, repuestos",FALSE,Title,Default Title,,,,,,,,2608,0.0,shopify,0,deny,manual,13900.00,,TRUE,TRUE,600011676,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
guaya-acelerador-discover-100s-genuine-bajaj,GUAYA ACELERADOR DISCOVER-100S (GENUINE BAJAJ),,600011674,,Producto,"andina, casa600, Disco, productos no fabricados, repuestos",FALSE,Title,Default Title,,,,,,,,2607,0.0,shopify,0,deny,manual,11200.00,,TRUE,TRUE,600011674,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
guaya-acelerador-boxer-bm100-genuine-bajaj,GUAYA ACELERADOR BOXER-BM100 (GENUINE BAJAJ),,600011670,,Producto,"andina, casa600, productos no fabricados, repuestos",FALSE,Title,Default Title,,,,,,,,2606,0.0,shopify,0,deny,manual,13200.00,,TRUE,TRUE,600011670,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
caucho-posapie-delantero-boxer-ct-100-tec-crown,"CAUCHO POSAPIE DELANTERO BOXER CT-100 TEC ""CROWN""",,600011011,,Producto,"andina, casa600, Caucho, productos no fabricados, repuestos",FALSE,Title,Default Title,,,,,,,,2605,0.0,shopify,0,deny,manual,4495.00,,TRUE,TRUE,600011011,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
cadenilla-distribucion-discover-100s-genuine-bajaj,CADENILLA DISTRIBUCION DISCOVER-100S (GENUINE BAJAJ),,600010815,,Producto,"andina, Cadenilla, casa600, Disco, productos no fabricados, repuestos",FALSE,Title,Default Title,,,,,,,,2604,0.0,shopify,0,deny,manual,16800.00,,TRUE,TRUE,600010815,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
bomba-de-aceite-boxer-bm100-genuine-bajaj,BOMBA DE ACEITE BOXER-BM100 (GENUINE BAJAJ),,600010389,,Producto,"andina, casa600, productos no fabricados, repuestos",FALSE,Title,Default Title,,,,,,,,2603,0.0,shopify,0,deny,manual,18400.00,,TRUE,TRUE,600010389,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
brazo-tensor-cadenilla-wave-110-crown,"BRAZO TENSOR CADENILLA WAVE-110 ""CROWN""",,800010432,,Producto,"andina, Cadenilla, casa800, productos no fabricados, repuestos, Tensor",FALSE,Title,Default Title,,,,,,,,2601,0.0,shopify,0,deny,manual,0.00,,TRUE,TRUE,800010432,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
por-siniestro,POR SINIESTRO,,99905,,Producto,"andina, gastos envio",FALSE,Title,Default Title,,,,,,,,2600,0.0,shopify,0,deny,manual,0.00,,TRUE,TRUE,99905,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
kit-biela-cbf-125-crown,"KIT BIELA ""CROWN"" CBF-125",,800800045,,Producto,"andina, Biela, casa800, Kit, productos no fabricados, repuestos",TRUE,Title,Default Title,,,,,,,,2599,0.0,shopify,44,deny,manual,29500.00,,TRUE,TRUE,800800045,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800800045.jpg?v=1752114624,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
comando-derecho-run-dt-125k-crown-1,"COMANDO DERECHO (RUN) DT-125K ""CROWN""",,100011097,,Producto,"andina, casa100, productos no fabricados, repuestos",FALSE,Title,Default Title,,,,,,,,2598,0.0,shopify,0,deny,manual,8450.00,,TRUE,TRUE,100011097,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
kit-retenes-x-6-pcs-kmx-125-crown,"KIT RETENES X 6 PCS KMX-125 ""CROWN""",,805000102,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos, Retenes, Retén",FALSE,Title,Default Title,,,,,,,,2597,0.0,shopify,0,deny,manual,0.00,,TRUE,TRUE,805000102,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
kit-retenes-x-5-pcs-v-80-crypton,"KIT RETENES X 5 PCS V-80 ""CRYPTON""",,805000095,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos, Retenes, Retén",FALSE,Title,Default Title,,,,,,,,2596,0.0,shopify,0,deny,manual,7300.00,,TRUE,TRUE,805000095,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
kit-retenes-x-5-pcs-ts-125-cn-cr-crown,"KIT RETENES X 5 PCS TS-125 CN/CR ""CROWN""",,805000065,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos, Retenes, Retén",FALSE,Title,Default Title,,,,,,,,2595,0.0,shopify,0,deny,manual,0.00,,TRUE,TRUE,805000065,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
kit-retenes-x-4-pcs-crypton-110-crown,"KIT RETENES X 4 PCS ""CROWN"" CRYPTON-110",,805000043,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos, Retenes, Retén",TRUE,Title,Default Title,,,,,,,,2594,0.0,shopify,136,deny,manual,4400.00,,TRUE,TRUE,805000043,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/805000043.jpg?v=1752114627,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
kit-retenes-x-3-pcs-wave-110-crown,"KIT RETENES X 3 PCS ""CROWN"" WAVE-110",,805000021,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos, Retenes, Retén",TRUE,Title,Default Title,,,,,,,,2593,0.0,shopify,65,deny,manual,3100.00,,TRUE,TRUE,805000021,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/805000021.jpg?v=1752114629,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
reten-37-x-49-x-8-10-pulsar-200ns-crown-1,"RETEN 37 X 49 X 8/10 PULSAR-200 NS ""CROWN"" PULSAR-200NS",,800900073,,Producto,"andina, casa800, productos no fabricados, repuestos, Retén",TRUE,Title,Default Title,,,,,,,,2592,0.0,shopify,260,deny,manual,2550.00,,TRUE,TRUE,800900073,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800900073.jpg?v=1752114631,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
valvula-admision-escape-x-2-pcs-crypton-115-crown,"VALVULA ADMISION ESCAPE X 2 PCS CRYPTON-115 ""CROWN""",,800013375,,Producto,"andina, casa800, productos no fabricados, repuestos, Válvula",FALSE,Title,Default Title,,,,,,,,2591,0.0,shopify,0,deny,manual,8450.00,,TRUE,TRUE,800013375,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
switche-encendido-wave-100-crown,"SWITCHE DE ENCENDIDO X 3 PCS ""CROWN"" WAVE-100",,800012934,,Producto,"andina, casa800, productos no fabricados, repuestos, Switche",TRUE,Title,Default Title,,,,,,,,2590,0.0,shopify,0,deny,manual,16500.00,,TRUE,TRUE,800012934,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800012934.1_c35394fd-38f4-445a-bab0-99acd5a61420.jpg?v=1752114634,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
switche-encendido-wave-100-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800012934.jpg?v=1752114634,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
switche-encendido-akt-150-ttr-crown,"SWITCHE DE ENCENDIDO ""CROWN"" AKT-150 TTR",,800012932,,Producto,"andina, casa800, productos no fabricados, repuestos, Switche",TRUE,Title,Default Title,,,,,,,,2589,0.0,shopify,168,deny,manual,30600.00,,TRUE,TRUE,800012932,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800012932.2.jpg?v=1752114637,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
pinon-bomba-aceite-wave-110-crown,"PIÑON BOMBA ACEITE WAVE-110 ""CROWN""",,800012364,,Producto,"andina, casa800, Piñón, productos no fabricados, repuestos",FALSE,Title,Default Title,,,,,,,,2588,0.0,shopify,0,deny,manual,0.00,,TRUE,TRUE,800012364,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
pinon-arbol-levas-wave-110-crown,"PIÑON ARBOL LEVAS WAVE-110 ""CROWN""",,800012361,,Producto,"andina, casa800, Piñón, productos no fabricados, repuestos, Árbol de Levas",FALSE,Title,Default Title,,,,,,,,2587,0.0,shopify,0,deny,manual,0.00,,TRUE,TRUE,800012361,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
kit-tijera-x-6-pcs-libero-125-crown,"KIT TIJERA X 6 PCS ""CROWN"" LIBERO-125",,800012152,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos, Tijera",TRUE,Title,Default Title,,,,,,,,2586,0.0,shopify,114,deny,manual,16300.00,,TRUE,TRUE,800012152,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800012152.jpg?v=1752114639,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
kit-tijera-x-5-pcs-xr-150l-crown,"KIT TIJERA X 5 PCS ""CROWN"" XR-150L",,800012143,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos, Tijera",TRUE,Title,Default Title,,,,,,,,2585,0.0,shopify,0,deny,manual,29400.00,,TRUE,TRUE,800012143,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800012143.jpg?v=1752114641,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
kit-tijera-x-4-pcs-vivax-115-crown,"KIT TIJERA X 4 PCS ""CROWN"" VIVAX-115/BEST-125",,800012141,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos, Tijera",TRUE,Title,Default Title,,,,,,,,2584,0.0,shopify,0,deny,manual,12700.00,,TRUE,TRUE,800012141,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800012141.2.jpg?v=1752114643,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
kit-tijera-x-4-pcs-akt-150-evo-crown,"KIT TIJERA X 4 PCS ""CROWN"" AKT-150 EVO",,800012140,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos, Tijera",TRUE,Title,Default Title,,,,,,,,2583,0.0,shopify,14,deny,manual,10400.00,,TRUE,TRUE,800012140,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800012140.jpg?v=1752114645,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
kit-discos-clutch-fz-16-crown,"KIT DISCOS CLUTCH  FZ-16 ""CROWN""",,800011454,,Producto,"andina, casa800, Clutch, Disco, Kit, productos no fabricados, repuestos",FALSE,Title,Default Title,,,,,,,,2582,0.0,shopify,0,deny,manual,0.00,,TRUE,TRUE,800011454,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
