Handle,Title,Body (HTML),Vendor,ORDEN,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Colombia,Price / Colombia,Compare At Price / Colombia,Status
reten-18-9-x-30-5-eco-100-crown,RETEN 18.9 X 30.5 (BOLSA X 10 PCS) ECO-100,,800900037,914,,Producto,"100, Andina, Eco, Productos, Repuestos, Retenes",TRUE,Title,Default Title,,,,,,,,2057.0,0.0,shopify,630,deny,manual,910.00,,TRUE,TRUE,800900037,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800900037_90a758fd-b1a2-4d0b-9094-f786e0bfc7e0.jpg?v=1752167286,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
reten-14-x-28-x-7-akt-125tt-crown,RETEN 14 X 28 X 7 (BOLSA X 10 PCS) AK-125/XL-125/CBZ-160/STORM-125,,800900028,907,,Producto,"125, 160, AK, Andina, Cbz, Productos, Repuestos, Retenes, Storm, XL",TRUE,Title,Default Title,,,,,,,,2056.0,0.0,shopify,429,deny,manual,1150.00,,TRUE,TRUE,800900028,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800900028_15366f0b-eb2c-481d-93d7-11871522e5dd.jpg?v=1752167287,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
reten-11-6-x-24-x-10-ecodeluxe-crown,RETEN 11.6 X 24 X 10 (BOLSA X 10 PCS) ECO DELUXE,,800900018,901,,Producto,"Andina, Eco, Productos, Repuestos, Retenes",TRUE,Title,Default Title,,,,,,,,2055.0,0.0,shopify,2869,deny,manual,1100.00,,TRUE,TRUE,800900018,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800900018_2f5003c5-5416-4f30-8dd5-7ff51d7314f8.jpg?v=1752167288,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
reten-5-5-x-5-x-16-x-8-ax-100-crown,"RETEN  5.5 X 5 X 16 x 8 AX-100 ""CROWN""",,800900010,900,,Producto,"100, 115, Akt, Andina, AX, Productos, Repuestos, Retenes",FALSE,Title,Default Title,,,,,,,,2054.0,0.0,shopify,530,deny,manual,1100.00,,TRUE,TRUE,800900010,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
kit-biela-discover-100-2-valvulas-crown,"KIT BIELA ""CROWN"" DISCOVER-100S (2 VALVULAS)",,800800071,506,,Producto,"Andina, Biela, Disco, Discover, Kit, Kit Bielas, Kit Discos, Productos, Repuestos",TRUE,Title,Default Title,,,,,,,,2053.0,0.0,shopify,164,deny,manual,28500.00,,TRUE,TRUE,800800071,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800800071_cb055993-d6c1-4aea-8722-da516ab5c5d9.jpg?v=1752167289,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
kit-biela-cb-110-crown-1,"KIT BIELA ""CROWN"" CB-110",,800800043,#N/A,,Producto,"Andina, Biela, Kit, Kit Bielas, Productos, Repuestos",TRUE,Title,Default Title,,,,,,,,2052.0,0.0,shopify,0,deny,manual,35500.00,,TRUE,TRUE,800800043,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800800043_37a202f5-1cff-4013-971a-9132045b5207.jpg?v=1752167290,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
sellos-de-valvulas-akt-110-bolsa-x-10-crown,"SELLOS DE VALVULAS AKT-110 (BOLSA X 10)  ""CROWN""",,800012812,#N/A,,Producto,"Andina, Productos, Repuestos, Sello, Sellos Válvula",FALSE,Title,Default Title,,,,,,,,2051.0,0.0,shopify,0,deny,manual,0.00,,TRUE,TRUE,800012812,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
sellos-de-valvulas-eco-deluxe-bolsa-x-10-crown,SELLOS DE VALVULA X 10 PCS ECO DELUXE/WAVE-100/WAVE-110/CB-11,,800012810,950,,Producto,"100, 110, 90, Akt, Andina, C, CB, Eco, Productos, Repuestos, Sello, Sellos Válvula, Wave",TRUE,Title,Default Title,,,,,,,,2050.0,0.0,shopify,10798,deny,manual,560.00,,TRUE,TRUE,800012810,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800012810_2b567e75-572e-4d10-9e61-3c01179c8a99.jpg?v=1752167292,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
selector-de-cambios-con-horquillas-cd-100-crown,SELECTOR DE CAMBIOS CON HORQUILLAS X 5 PCS ECO-100/ECO-DELU,,800012804,945,,Producto,"100, Andina, CD, Eco, Horquillas, NXG, Productos, Repuestos, Selector, Selector de Cambios, Splendor",TRUE,Title,Default Title,,,,,,,,2049.0,0.0,shopify,130,deny,manual,34500.00,,TRUE,TRUE,800012804,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800012804.1.jpg?v=1752167293,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
selector-de-cambios-con-horquillas-cd-100-crown,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800012804_a85ad33c-513d-4c33-9e38-162f59aef67b.jpg?v=1752167293,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
selector-de-cambios-cd-100-crown,"SELECTOR DE CAMBIOS ""CROWN"" ECO-100/ECO-DELUXE/SPLENDOR-N",,800012803,944,,Producto,"100, Andina, CD, Eco, NXG, Productos, Repuestos, Selector, Selector de Cambios, Splendor",TRUE,Title,Default Title,,,,,,,,2048.0,0.0,shopify,121,deny,manual,13600.00,,TRUE,TRUE,800012803,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800012803.1.jpg?v=1752167294,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
selector-de-cambios-cd-100-crown,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800012803_e86052f3-6ec6-468b-8bc2-b8990a6ebab2.jpg?v=1752167294,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
porta-sprocket-con-balinera-y-reten-ax-4-crown-1,PORTA SPROCKET CON BALINERA Y RETEN AX-4,,800012472,877,,Producto,"Andina, AX, Balinera, Balineras, Porta, Porta Sprocket, Productos, Repuestos, Retenes",TRUE,Title,Default Title,,,,,,,,2047.0,0.0,shopify,14,deny,manual,26400.00,,TRUE,TRUE,800012472,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800012472.1.jpg?v=1752167295,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
porta-sprocket-con-balinera-y-reten-ax-4-crown-1,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800012472_ce5c3b37-f71a-4e98-b6ad-909115d6eb69.jpg?v=1752167295,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pedal-cambios-wave-100-crown,PEDAL CAMBIOS C-100 WAVE,,800012345,849,,Producto,"100, Andina, C, Gastos, Pedal, Pedales, Productos, Repuestos, Wave",TRUE,Title,Default Title,,,,,,,,2046.0,0.0,shopify,366,deny,manual,12200.00,,TRUE,TRUE,800012345,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800012345_2e57047f-a5ae-421f-afc7-a1c1c24c329f.jpg?v=1752167296,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
munon-de-crank-dt-125k-crown,MUÑON DE CRANK X 6 PCS DT-125K,,800012280,809,,Producto,"Andina, DT, Muñón de Crank, Productos, Repuestos",TRUE,Title,Default Title,,,,,,,,2045.0,0.0,shopify,58,deny,manual,7620.00,,TRUE,TRUE,800012280,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800012280_3015cb5f-df9a-4911-a8c3-48b26b1a248b.jpg?v=1752167297,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
elemento-filtro-aire-tvs-100-sport-crown,"ELEMENTO FILTRO AIRE ""A"" Y ""B"" TVS-100 SPORT",,800011637,444,,Producto,"100, Andina, Filtro, Filtros, Productos, Repuestos, Tvs",TRUE,Title,Default Title,,,,,,,,2044.0,0.0,shopify,3,deny,manual,3870.00,,TRUE,TRUE,800011637,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011637_834338cf-1691-466c-94df-e6b3de7338d6.jpg?v=1752167298,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
eje-trasero-x-2-pcs-cb-110-crown-1,EJE TRASERO X 2 PCS CB-110,,800011526,403,,Producto,"110, Andina, CB, Eje, Ejes, Productos, Repuestos",TRUE,Title,Default Title,,,,,,,,2043.0,0.0,shopify,0,deny,manual,6800.00,,TRUE,TRUE,800011526,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011526.1.jpg?v=1752167299,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
eje-pinon-salida-2008-up-mn-xtz-125-crown,"EJE PIÑON SALIDA (2008 UP) MN XTZ-125 ""CROWN""",,800011520,#N/A,,Producto,"Andina, Eje, Ejes Piñón, Piñones, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2042.0,0.0,shopify,0,deny,manual,24269.00,,TRUE,TRUE,800011520,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
balinera-de-ciguenal-30x58x17-cbf-150-crown-1,BALINERA CIGÜEÑAL (30X58X17) CBF-150/125/INVICTA-150/XR-150L/XR-125 BRIO,,800010280,186,,Producto,"125, 150, Andina, Balinera, Balineras, Brio, Cbf, Cigüeñal, Invicta, Productos, Repuestos, XR",TRUE,Title,Default Title,,,,,,,,2041.0,0.0,shopify,294,deny,manual,34850.00,,TRUE,TRUE,800010280,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800010280.1_697e80bc-2b84-4c20-ab04-9ca3b93a8fdc.jpg?v=1752167301,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
balinera-de-ciguenal-30x58x17-cbf-150-crown-1,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800010280_c0f53fd8-f688-46ef-9042-3c16b1950f3a.jpg?v=1752167301,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arbol-de-levas-bws-125-crown-1,ARBOL DE LEVAS BWS-125,,800010176,149,,Producto,"125, Andina, Bws, DE, Levas, Productos, Repuestos, Árboles de levas",TRUE,Title,Default Title,,,,,,,,2040.0,0.0,shopify,420,deny,manual,37100.00,,TRUE,TRUE,800010176,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800010176.1.png?v=1752167302,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
arbol-de-levas-bws-125-crown-1,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800010176.2_bb9747c6-00dc-4589-be92-64ba35b5f810.png?v=1752167302,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arbol-de-levas-cbz-160-crown-1,"ARBOL DE LEVAS ""CROWN"" CBZ-160/ STORM-125/CB 125E",,800010149,135,,Producto,"125, 160, Andina, CB, Cbz, DE, Levas, Productos, Repuestos, Storm, Árboles de levas",TRUE,Title,Default Title,,,,,,,,2039.0,0.0,shopify,100,deny,manual,42500.00,,TRUE,TRUE,800010149,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800010149.1.png?v=1752167303,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
arbol-de-levas-cbz-160-crown-1,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800010149.2_0f091e0e-6b78-4fd8-a3e3-6309cb7f9644.png?v=1752167303,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kit-cilindro-fd-125-best-crown-1,"KIT CILINDRO (COLOR GRIS) ""CROWN"" FD-125 BEST",,801000143,550,,Producto,"125, Andina, Best, Cilindro, Kit, Kit Cilindros, Productos, Repuestos",TRUE,Title,Default Title,,,,,,,,2038.0,0.0,shopify,0,deny,manual,107300.00,,TRUE,TRUE,801000143,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/801000143.1.jpg?v=1752167304,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
kit-cilindro-fd-125-best-crown-1,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/801000143.2_2b049d41-57ff-4709-a8cb-b88b2702e656.jpg?v=1752167304,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kit-cilindro-c-90-cwr-crown-1,"KIT CILINDRO (COLOR NEGRO) ""CROWN"" C-90 CWR",,801000082,540,,Producto,"90, Andina, C, Cilindro, Cwr, Kit, Kit Cilindros, Productos, Repuestos",TRUE,Title,Default Title,,,,,,,,2037.0,0.0,shopify,65,deny,manual,68800.00,,TRUE,TRUE,801000082,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/801000082.1.jpg?v=1752167305,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
kit-cilindro-c-90-cwr-crown-1,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/801000082.2_20a34cb9-75e7-49c7-be32-8d671d868f52.jpg?v=1752167305,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unidad-control-de-luces-pulsar-135-genuine-bajaj,UNIDAD CONTROL DE LUCES PULSAR-135 (GENUINE BAJAJ),,600013320,#N/A,,Producto,"Andina, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2036.0,0.0,shopify,0,deny,manual,26157.00,,TRUE,TRUE,600013320,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
valvula-adm-esc-discover-100s-crown,"VALVULA ADM/ESC DISCOVER-100S ""CROWN""",,600013250,#N/A,,Producto,"Andina, Disco, Productos, Repuestos, Válvulas Plus",FALSE,Title,Default Title,,,,,,,,2035.0,0.0,shopify,0,deny,manual,9265.00,,TRUE,TRUE,600013250,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
tensor-hidraulico-negro-discover-125st-crown,"TENSOR HIDRAULICO NEGRO DISCOVER 125ST ""CROWN""",,600013151,#N/A,,Producto,"Andina, Disco, Productos, Repuestos, Tensor, Tensor Hidráulico",FALSE,Title,Default Title,,,,,,,,2034.0,0.0,shopify,0,deny,manual,10800.00,,TRUE,TRUE,600013151,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
tensor-hidraulico-gris-pulsar-135-crown,"TENSOR HIDRAULICO GRIS PULSAR-135 ""CROWN""",,600013150,#N/A,,Producto,"Andina, Productos, Repuestos, Tensor, Tensor Hidráulico",FALSE,Title,Default Title,,,,,,,,2033.0,0.0,shopify,0,deny,manual,10800.00,,TRUE,TRUE,600013150,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
tapon-aceite-pulsar-135-genuine-bajaj,TAPON ACEITE PULSAR-135 (GENUINE BAJAJ),,600013120,#N/A,,Producto,"Andina, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2032.0,0.0,shopify,0,deny,manual,4200.00,,TRUE,TRUE,600013120,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
soporte-manigueta-derecha-cd-100-crown,"SOPORTE MANIGUETA DERECHA CD-100 ""CROWN""",,600013100,#N/A,,Producto,"Andina, Manigueta, Maniguetas, Productos, Repuestos, Soportes",FALSE,Title,Default Title,,,,,,,,2031.0,0.0,shopify,0,deny,manual,3863.00,,TRUE,TRUE,600013100,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
soporte-estribo-pasajero-izquierdo-pulsar-200ns-genuine-bajaj,SOPORTE ESTRIBO PASAJERO IZQUIERDO PULSAR-200NS (GENUINE BAJAJ),,600013086,#N/A,,Producto,"Andina, Productos, Repuestos, Soportes",FALSE,Title,Default Title,,,,,,,,2030.0,0.0,shopify,0,deny,manual,0.00,,TRUE,TRUE,600013086,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
soporte-estribo-pasajero-derecho-pulsar-200ns-genuine-bajaj,SOPORTE ESTRIBO PASAJERO DERECHO PULSAR-200NS (GENUINE BAJAJ),,600013085,#N/A,,Producto,"Andina, Productos, Repuestos, Soportes",FALSE,Title,Default Title,,,,,,,,2029.0,0.0,shopify,0,deny,manual,0.00,,TRUE,TRUE,600013085,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
soporte-estribo-izquierdo-cbz-160-crown,"SOPORTE ESTRIBO IZQUIERDO CBZ-160 ""CROWN""",,600013050,#N/A,,Producto,"Andina, Productos, Repuestos, Soportes",FALSE,Title,Default Title,,,,,,,,2028.0,0.0,shopify,0,deny,manual,44285.00,,TRUE,TRUE,600013050,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
sincronizador-de-cambios-cd-100-crown,"SINCRONIZADOR DE CAMBIOS CD-100 ""CROWN""",,600013020,#N/A,,Producto,"Andina, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2027.0,0.0,shopify,0,deny,manual,3085.00,,TRUE,TRUE,600013020,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
reten-30-x-42-x-10-5-boxer-ct-100-tec-genuine-bajaj,"RETEN 30 X 42 X 10,5 BOXER CT-100 TEC (GENUINE BAJAJ)",,600012995,#N/A,,Producto,"Andina, Productos, Repuestos, Retenes",FALSE,Title,Default Title,,,,,,,,2026.0,0.0,shopify,0,deny,manual,6800.00,,TRUE,TRUE,600012995,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
reten-22-x-32-x-5-5-boxer-ct-100-tec-genuine-bajaj,"RETEN 22 X 32 X 5,5 BOXER CT-100 TEC (GENUINE BAJAJ)",,600012980,#N/A,,Producto,"Andina, Productos, Repuestos, Retenes",FALSE,Title,Default Title,,,,,,,,2025.0,0.0,shopify,0,deny,manual,2100.00,,TRUE,TRUE,600012980,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
reten-17-x-31-x-7-boxer-ct-100-tec-genuine-bajaj,RETEN 17 X 31 X 7 BOXER CT-100 TEC (GENUINE BAJAJ),,600012960,#N/A,,Producto,"Andina, Productos, Repuestos, Retenes",FALSE,Title,Default Title,,,,,,,,2024.0,0.0,shopify,0,deny,manual,0.00,,TRUE,TRUE,600012960,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
reten-16-x-26-x-7-boxer-ct-100-tec-genuine-bajaj,RETEN 16 X 26 X 7 BOXER CT-100 TEC (GENUINE BAJAJ),,600012950,#N/A,,Producto,"Andina, Productos, Repuestos, Retenes",FALSE,Title,Default Title,,,,,,,,2023.0,0.0,shopify,0,deny,manual,0.00,,TRUE,TRUE,600012950,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
reten-13-x-22-x-5-5-boxer-ct-100-tec-genuine-bajaj,"RETEN 13 X 22 X 5,5 BOXER CT-100 TEC (GENUINE BAJAJ)",,600012940,#N/A,,Producto,"Andina, Productos, Repuestos, Retenes",FALSE,Title,Default Title,,,,,,,,2022.0,0.0,shopify,0,deny,manual,0.00,,TRUE,TRUE,600012940,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
reten-10-x-18-x-5-boxer-ct-100-tec-genuine-bajaj,RETEN 10 X 18 X 5 BOXER CT-100 TEC (GENUINE BAJAJ),,600012930,#N/A,,Producto,"Andina, Productos, Repuestos, Retenes",FALSE,Title,Default Title,,,,,,,,2021.0,0.0,shopify,0,deny,manual,0.00,,TRUE,TRUE,600012930,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
resorte-crank-pulsar-135-genuine-bajaj,RESORTE CRANK PULSAR-135 (GENUINE BAJAJ),,600012750,#N/A,,Producto,"Andina, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2020.0,0.0,shopify,0,deny,manual,0.00,,TRUE,TRUE,600012750,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
reposapie-pasajero-derecho-ybr-125-crown-1,"REPOSAPIE PASAJERO DERECHO YBR-125 ""CROWN""",,600012721,#N/A,,Producto,"Andina, Productos, Reposapie, Repuestos",FALSE,Title,Default Title,,,,,,,,2019.0,0.0,shopify,0,deny,manual,5820.00,,TRUE,TRUE,600012721,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
reposapie-pasajero-izquierdo-ybr-125-crown-1,"REPOSAPIE PASAJERO IZQUIERDO YBR-125 ""CROWN""",,600012720,#N/A,,Producto,"Andina, Productos, Reposapie, Repuestos",FALSE,Title,Default Title,,,,,,,,2018.0,0.0,shopify,0,deny,manual,5820.00,,TRUE,TRUE,600012720,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
plato-presion-clutch-boxer-ct-100-tec-genuine-bajaj,PLATO PRESION CLUTCH BOXER CT-100 TEC (GENUINE BAJAJ),,600012510,#N/A,,Producto,"Andina, Clutch, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2017.0,0.0,shopify,0,deny,manual,9883.00,,TRUE,TRUE,600012510,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
pinon-ciguenal-tiempo-17t-cbf-150-crown,"PIÑON CIGÜEÑAL TIEMPO 17T CBF-150 ""CROWN""",,600012470,#N/A,,Producto,"Andina, Cigüeñal, Piñones, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2016.0,0.0,shopify,0,deny,manual,3245.00,,TRUE,TRUE,600012470,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
pinon-arbol-de-levas-libero-110-crown,"PIÑON ARBOL DE LEVAS LIBERO-110 ""CROWN""",,600012450,#N/A,,Producto,"Andina, DE, Levas, Piñones, Productos, Repuestos, Árboles de levas",FALSE,Title,Default Title,,,,,,,,2015.0,0.0,shopify,0,deny,manual,4950.00,,TRUE,TRUE,600012450,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
pedal-de-arranque-discover-100s-crown,"PEDAL DE ARRANQUE DISCOVER-100S ""CROWN""",,600012420,#N/A,,Producto,"Andina, Disco, Pedal, Pedales, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2014.0,0.0,shopify,0,deny,manual,23685.00,,TRUE,TRUE,600012420,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
o-ring-culatin-pulsar-135-genuine-bajaj,O-RING CULATIN  PULSAR-135 (GENUINE BAJAJ),,600012380,#N/A,,Producto,"Andina, O, O-Ring, Productos, Repuestos, Ring",FALSE,Title,Default Title,,,,,,,,2013.0,0.0,shopify,0,deny,manual,9700.00,,TRUE,TRUE,600012380,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
medidor-aceite-cd-100-crown,"MEDIDOR ACEITE CD-100 ""CROWN""",,600012360,#N/A,,Producto,"Andina, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2012.0,0.0,shopify,0,deny,manual,895.00,,TRUE,TRUE,600012360,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
manigueta-derecha-negra-cbf-150-crown,"MANIGUETA DERECHA NEGRA CBF-150 ""CROWN""",,600012306,#N/A,,Producto,"Andina, Manigueta, Maniguetas, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2011.0,0.0,shopify,0,deny,manual,4285.00,,TRUE,TRUE,600012306,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
manigueta-izquierda-cd-100-crown,"MANIGUETA IZQUIERDA CD-100 ""CROWN""",,600012301,#N/A,,Producto,"Andina, Manigueta, Maniguetas, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2010.0,0.0,shopify,0,deny,manual,3863.00,,TRUE,TRUE,600012301,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
manigueta-derecha-cd-100-crown,"MANIGUETA DERECHA CD-100 ""CROWN""",,600012300,#N/A,,Producto,"Andina, Manigueta, Maniguetas, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2009.0,0.0,shopify,0,deny,manual,3863.00,,TRUE,TRUE,600012300,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
llave-de-gasolina-pulsar-135-genuine-bajaj,LLAVE DE GASOLINA PULSAR-135 (GENUINE BAJAJ),,600012210,#N/A,,Producto,"Andina, Llave, Llaves Gasolina, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2008.0,0.0,shopify,0,deny,manual,18700.00,,TRUE,TRUE,600012210,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
kit-tijera-discover-125st-crown,"KIT TIJERA DISCOVER-125ST ""CROWN""",,600011820,#N/A,,Producto,"Andina, Disco, Kit, Kit Discos, Productos, Repuestos, Tijera",FALSE,Title,Default Title,,,,,,,,2007.0,0.0,shopify,0,deny,manual,0.00,,TRUE,TRUE,600011820,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
kit-pinon-velocimetro-boxer-ct-100-genuine-bajaj,KIT PIÑON VELOCIMETRO BOXER CT-100 GENUINE BAJAJ,,600011805,#N/A,,Producto,"Andina, Kit, Piñones, Productos, Repuestos",FALSE,Title,Default Title,,,,,,,,2006.0,0.0,shopify,0,deny,manual,5700.00,,TRUE,TRUE,600011805,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
kit-guia-tensor-cadenilla-pulsar-135-genuine-bajaj,KIT GUIA TENSOR CADENILLA PULSAR-135 (GENUINE BAJAJ),,600011773,#N/A,,Producto,"Andina, Cadenilla, Cadenillas, Guías, Kit, Kit Guías Tensor, Productos, Repuestos, Tensor",FALSE,Title,Default Title,,,,,,,,2005.0,0.0,shopify,0,deny,manual,8400.00,,TRUE,TRUE,600011773,,,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,draft
